final_rank,gene,combined_score,gene_score,ppi_final,in_network,disease_score,tissue_score,topology_score,score_mode,score_weight_sum,note,gene_in_d,gene_d_evidence_score,gene_in_t,gene_t_weight,mapped_tissues_json,d_gene_count,t_gene_count,gene_rank,ppi_rank,best_pathogenic_rank,variant_row_count,max_cadd_phred,mapped_tissues,mapped_tissue_counts_json,conclusion_code,best_disease_score,best_disease_name,best_omim_id,best_orpha_id,best_mondo_id,best_disease_match_status,mapping_basis
,ENSG00000299650,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2823.0,2872,,1.0,0.493,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299661,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2824.0,2873,,1.0,0.091,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299676,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2825.0,2874,,1.0,0.325,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299681,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2826.0,2875,,1.0,0.576,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299691,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2827.0,2876,,1.0,4.436,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299692,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2828.0,2877,,1.0,0.034,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299701,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2829.0,2878,,1.0,2.029,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299717,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2830.0,2879,,1.0,2.388,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000299551,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2817.0,2880,,1.0,0.125,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305077,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3127.0,2881,,1.0,4.798,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305113,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3129.0,2882,,1.0,1.231,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305162,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3130.0,2883,,1.0,6.774,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305172,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3131.0,2884,,1.0,0.335,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305178,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3132.0,2885,,1.0,1.651,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305183,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3134.0,2886,,1.0,0.285,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305229,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3135.0,2887,,1.0,0.672,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305248,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3136.0,2888,,1.0,1.101,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305314,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3137.0,2889,,1.0,0.12,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305323,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3138.0,2890,,1.0,2.864,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305326,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3139.0,2891,,1.0,3.001,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305329,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3140.0,2892,,1.0,0.001,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000302564,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,2987.0,2893,,1.0,1.388,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305416,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3142.0,2894,,1.0,1.953,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305433,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3143.0,2895,,1.0,1.953,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305445,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3144.0,2896,,1.0,2.312,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305461,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3145.0,2897,,1.0,2.865,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305466,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3146.0,2898,,1.0,0.34,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305509,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3147.0,2899,,1.0,2.682,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305521,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3148.0,2900,,1.0,1.0,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305527,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3149.0,2901,,1.0,0.089,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305530,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3150.0,2902,,1.0,0.882,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305556,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3151.0,2903,,1.0,7.057,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305561,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3152.0,2904,,1.0,0.062,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305585,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3153.0,2905,,1.0,0.062,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305662,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3154.0,2906,,1.0,4.892,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305398,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3141.0,2907,,1.0,0.876,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304547,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3100.0,2908,,1.0,2.852,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304562,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3101.0,2909,,1.0,0.675,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304579,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3102.0,2910,,1.0,0.658,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304652,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3103.0,2911,,1.0,0.642,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304653,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3104.0,2912,,1.0,14.15,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304675,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3105.0,2913,,1.0,1.681,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304691,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3106.0,2914,,1.0,4.122,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304698,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3107.0,2915,,1.0,0.23,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304744,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3108.0,2916,,1.0,1.153,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304752,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3109.0,2917,,1.0,0.12,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304753,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3110.0,2918,,1.0,4.452,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304765,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3111.0,2919,,1.0,0.143,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305062,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3126.0,2920,,1.0,5.227,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304769,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3113.0,2921,,1.0,13.19,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304775,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3114.0,2922,,1.0,3.787,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304798,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3115.0,2923,,1.0,3.787,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304822,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3116.0,2924,,1.0,0.097,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304893,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3117.0,2925,,1.0,0.764,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304935,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3118.0,2926,,1.0,3.016,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304962,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3119.0,2927,,1.0,2.668,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304984,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3120.0,2928,,1.0,0.091,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304988,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3121.0,2929,,1.0,2.027,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304996,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3122.0,2930,,1.0,12.66,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305002,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3123.0,2931,,1.0,2.027,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305007,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3124.0,2932,,1.0,1.752,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305043,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3125.0,2933,,1.0,5.277,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000304768,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3112.0,2934,,1.0,0.033,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306101,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3184.0,2935,,1.0,2.868,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306107,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3185.0,2936,,1.0,9.458,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306132,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3187.0,2937,,1.0,3.462,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306146,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3188.0,2938,,1.0,0.885,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306190,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3189.0,2939,,1.0,1.034,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306213,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3190.0,2940,,1.0,10.27,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306221,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3191.0,2941,,1.0,3.153,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306224,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3192.0,2942,,1.0,1.658,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306231,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3193.0,2943,,1.0,4.937,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306238,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3194.0,2944,,1.0,0.371,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306274,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3195.0,2945,,1.0,2.235,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306276,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3196.0,2946,,1.0,0.722,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000305663,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3155.0,2947,,1.0,1.075,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306329,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3198.0,2948,,1.0,0.171,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306343,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3199.0,2949,,1.0,2.81,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENSG00000306347,,,0.0,False,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,3200.0,2950,,1.0,5.596,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
